run_id,round,overall,tail,nontail,head,middle,many,medium,few
Rc057544b5,37,63.48,35.1,70.575,85.95,65.45,81.45714285714286,65.65714285714286,39.96666666666667
Rc057544b5,38,63.44,35.1,70.525,85.9,65.4,81.45714285714286,65.54285714285714,39.96666666666667
Rc057544b5,39,63.64,35.15,70.7625,86.15,65.63333333333334,81.6,65.88571428571429,40.06666666666667
Rc057544b5,40,63.73,35.25,70.85,86.0,65.8,81.62857142857143,66.05714285714286,40.13333333333333
Rc057544b5,41,63.66,35.15,70.7875,86.05,65.7,81.6,66.0,40.0
Rc057544b5,42,63.82,35.3,70.95,86.05,65.91666666666667,81.65714285714286,66.25714285714285,40.166666666666664
Rc057544b5,43,63.87,35.25,71.025,86.0,66.03333333333333,81.62857142857143,66.42857142857143,40.166666666666664
Rc057544b5,44,63.99,35.5,71.1125,86.1,66.11666666666666,81.88571428571429,66.34285714285714,40.36666666666667
Rc057544b5,45,64.04,35.4,71.2,86.0,66.26666666666667,81.8,66.54285714285714,40.4
Rc057544b5,46,64.11,35.45,71.275,86.2,66.3,81.94285714285714,66.57142857142857,40.43333333333333
Rc057544b5,47,64.27,36.0,71.3375,86.25,66.36666666666666,81.97142857142858,66.54285714285714,40.96666666666667
Rc057544b5,48,64.28,36.0,71.35,86.3,66.36666666666666,82.02857142857142,66.54285714285714,40.93333333333333
Rc057544b5,49,64.26,36.05,71.3125,86.25,66.33333333333333,82.14285714285714,66.42857142857143,40.86666666666667
Rc057544b5,50,64.3,35.9,71.4,86.4,66.4,82.2,66.45714285714286,40.9
Rc057544b5,51,64.37,36.05,71.45,86.4,66.46666666666667,82.11428571428571,66.54285714285714,41.13333333333333
Rc057544b5,52,64.19,35.95,71.25,86.45,66.18333333333334,82.17142857142858,66.14285714285714,40.93333333333333
Rc057544b5,53,64.29,36.05,71.35,86.55,66.28333333333333,82.2,66.25714285714285,41.1
Rc057544b5,54,64.39,36.25,71.425,86.4,66.43333333333334,82.11428571428571,66.45714285714286,41.3
Rc057544b5,55,64.35,36.0,71.4375,86.5,66.41666666666667,82.25714285714285,66.42857142857143,41.03333333333333
Rc057544b5,56,64.38,35.95,71.4875,86.35,66.53333333333333,82.11428571428571,66.65714285714286,41.03333333333333
Rc057544b5,57,64.4,35.85,71.5375,86.35,66.6,82.2,66.65714285714286,41.0
Rc057544b5,58,64.4,35.95,71.5125,86.3,66.58333333333333,82.28571428571429,66.6,40.96666666666667
Rc057544b5,59,64.38,35.8,71.525,86.3,66.6,82.34285714285714,66.57142857142857,40.86666666666667
Rc057544b5,60,64.37,35.95,71.475,86.3,66.53333333333333,82.34285714285714,66.45714285714286,40.96666666666667
Rc057544b5,61,64.31,35.95,71.4,86.5,66.36666666666666,82.4,66.42857142857143,40.733333333333334
Rc057544b5,62,64.34,35.6,71.525,86.25,66.61666666666666,82.37142857142857,66.57142857142857,40.7
Rc057544b5,63,64.46,35.85,71.6125,86.15,66.76666666666667,82.34285714285714,66.6,41.1
Rc057544b5,64,64.51,35.7,71.7125,86.45,66.8,82.42857142857143,66.71428571428571,41.03333333333333
Rc057544b5,65,64.53,35.8,71.7125,86.2,66.88333333333334,82.37142857142857,66.71428571428571,41.166666666666664
Rc057544b5,66,64.46,35.65,71.6625,86.6,66.68333333333334,82.6,66.51428571428572,40.9
Rc057544b5,67,64.59,35.9,71.7625,86.35,66.9,82.45714285714286,66.94285714285714,41.0
Rc057544b5,68,64.31,35.65,71.475,86.4,66.5,82.37142857142857,66.45714285714286,40.733333333333334
Rc057544b5,69,64.53,35.65,71.75,86.4,66.86666666666666,82.51428571428572,66.85714285714286,40.833333333333336
Rc057544b5,70,64.42,35.45,71.6625,86.3,66.78333333333333,82.48571428571428,66.85714285714286,40.5
Rc057544b5,71,64.45,35.8,71.6125,86.35,66.7,82.4,66.71428571428571,40.86666666666667
Rc057544b5,72,64.4,35.65,71.5875,86.3,66.68333333333334,82.28571428571429,66.8,40.733333333333334
Rc057544b5,73,64.46,35.95,71.5875,86.25,66.7,82.31428571428572,66.77142857142857,40.93333333333333
Rc057544b5,74,64.55,35.75,71.75,86.35,66.88333333333334,82.37142857142857,67.05714285714286,40.833333333333336
Rc057544b5,75,64.61,36.1,71.7375,86.45,66.83333333333333,82.34285714285714,67.02857142857142,41.1
Rc057544b5,76,64.49,36.1,71.5875,86.35,66.66666666666667,82.25714285714285,66.85714285714286,41.0
Rc057544b5,77,64.62,36.3,71.7,86.25,66.85,82.34285714285714,66.91428571428571,41.266666666666666
Rc057544b5,78,64.5,36.0,71.625,86.45,66.68333333333334,82.31428571428572,66.94285714285714,40.86666666666667
Rc057544b5,79,64.56,36.1,71.675,86.45,66.75,82.4,66.88571428571429,41.03333333333333
Rc057544b5,80,64.54,36.1,71.65,86.3,66.76666666666667,82.34285714285714,66.82857142857142,41.1
Rc057544b5,81,64.5,36.05,71.6125,86.15,66.76666666666667,82.11428571428571,67.02857142857142,41.0
Rc057544b5,82,64.55,36.0,71.6875,86.2,66.85,82.34285714285714,67.02857142857142,40.9
Rc057544b5,83,64.52,36.0,71.65,86.0,66.86666666666666,81.97142857142858,67.11428571428571,41.13333333333333
Rc057544b5,84,64.57,36.15,71.675,86.1,66.86666666666666,82.08571428571429,67.14285714285714,41.13333333333333
Rc057544b5,85,64.76,36.85,71.7375,85.7,67.08333333333333,82.14285714285714,67.08571428571429,41.766666666666666
Rc057544b5,86,64.58,36.35,71.6375,86.15,66.8,82.14285714285714,67.05714285714286,41.2
Rc057544b5,87,64.65,36.05,71.8,86.1,67.03333333333333,82.25714285714285,67.28571428571429,41.03333333333333
Rc057544b5,88,64.59,36.3,71.6625,86.15,66.83333333333333,82.22857142857143,66.94285714285714,41.266666666666666
Rc057544b5,89,64.63,36.2,71.7375,86.2,66.91666666666667,82.17142857142858,67.31428571428572,41.03333333333333
Rc057544b5,90,64.72,36.25,71.8375,86.3,67.01666666666667,82.28571428571429,67.51428571428572,40.96666666666667
Rc057544b5,91,64.75,36.65,71.775,86.2,66.96666666666667,82.2,67.37142857142857,41.333333333333336
Rc057544b5,92,64.73,36.25,71.85,86.2,67.06666666666666,82.28571428571429,67.45714285714286,41.06666666666667
Rc057544b5,93,64.62,36.35,71.6875,86.2,66.85,82.28571428571429,67.22857142857143,40.96666666666667
Rc057544b5,94,64.53,36.4,71.5625,86.3,66.65,82.14285714285714,67.02857142857142,41.06666666666667
Rc057544b5,95,64.49,36.45,71.5,86.25,66.58333333333333,82.25714285714285,66.82857142857142,41.03333333333333
Rc057544b5,96,64.45,36.0,71.5625,86.1,66.71666666666667,82.34285714285714,66.88571428571429,40.733333333333334
Rc057544b5,97,64.74,36.45,71.8125,86.2,67.01666666666667,82.22857142857143,67.48571428571428,41.13333333333333
Rc057544b5,98,64.77,36.65,71.8,86.1,67.03333333333333,82.31428571428572,67.17142857142858,41.5
Rc057544b5,99,64.72,36.6,71.75,86.2,66.93333333333334,82.31428571428572,67.17142857142858,41.333333333333336
Rc057544b5,100,64.71,36.5,71.7625,86.05,67.0,82.25714285714285,67.28571428571429,41.233333333333334
R6f7109a04,0,64.93,66.3,64.5875,67.7,63.55,65.45714285714286,64.42857142857143,64.9
R6f7109a04,1,65.05,66.45,64.7,68.0,63.6,65.82857142857142,64.34285714285714,64.96666666666667
R6f7109a04,2,66.47,68.25,66.025,70.2,64.63333333333334,67.88571428571429,64.57142857142857,67.03333333333333
R6f7109a04,3,67.24,68.65,66.8875,72.55,65.0,69.8,64.42857142857143,67.53333333333333
R6f7109a04,4,67.7,68.65,67.4625,75.25,64.86666666666666,71.65714285714286,64.2,67.16666666666667
R6f7109a04,5,67.82,67.75,67.8375,77.3,64.68333333333334,73.0,64.31428571428572,65.86666666666666
R6f7109a04,6,67.9,66.45,68.2625,79.8,64.41666666666667,74.8,64.08571428571429,64.3
R6f7109a04,7,67.46,64.05,68.3125,81.25,64.0,75.82857142857142,63.91428571428571,61.833333333333336
R6f7109a04,8,67.1,61.15,68.5875,81.9,64.15,76.45714285714286,64.08571428571429,59.7
R6f7109a04,9,66.74,58.4,68.825,82.1,64.4,76.74285714285715,64.4,57.8
R6f7109a04,10,66.36,55.85,68.9875,82.1,64.61666666666666,76.97142857142858,64.74285714285715,55.86666666666667
R6f7109a04,11,66.0,53.55,69.1125,82.1,64.78333333333333,77.31428571428572,64.77142857142857,54.233333333333334
R6f7109a04,12,65.63,50.95,69.3,82.3,64.96666666666667,77.74285714285715,64.94285714285714,52.3
R6f7109a04,13,65.44,49.0,69.55,82.5,65.23333333333333,77.97142857142858,65.34285714285714,50.93333333333333
R6f7109a04,14,65.31,47.45,69.775,82.45,65.55,78.14285714285714,65.54285714285714,50.06666666666667
R6f7109a04,15,65.12,45.9,69.925,82.4,65.76666666666667,78.22857142857143,65.77142857142857,49.06666666666667
R6f7109a04,16,65.12,44.85,70.1875,82.35,66.13333333333334,78.31428571428572,66.14285714285714,48.53333333333333
R6f7109a04,17,64.99,43.8,70.2875,82.45,66.23333333333333,78.25714285714285,66.28571428571429,48.0
R6f7109a04,18,65.02,43.0,70.525,82.7,66.46666666666667,78.57142857142857,66.54285714285714,47.43333333333333
R6f7109a04,19,65.03,42.15,70.75,83.1,66.63333333333334,79.0,66.57142857142857,46.93333333333333
R6f7109a04,20,64.95,41.25,70.875,83.15,66.78333333333333,79.22857142857143,66.62857142857143,46.333333333333336
R6f7109a04,21,64.93,40.65,71.0,83.15,66.95,79.34285714285714,66.8,45.93333333333333
R6f7109a04,22,64.89,40.35,71.025,83.0,67.03333333333333,79.25714285714285,66.94285714285714,45.733333333333334
R6f7109a04,23,65.04,39.85,71.3375,83.35,67.33333333333333,79.68571428571428,67.14285714285714,45.5
R6f7109a04,24,65.01,39.7,71.3375,83.3,67.35,79.65714285714286,67.22857142857143,45.333333333333336
R6f7109a04,25,65.02,39.4,71.425,83.25,67.48333333333333,79.62857142857143,67.37142857142857,45.233333333333334
R6f7109a04,26,65.17,39.25,71.65,83.45,67.71666666666667,79.88571428571429,67.51428571428572,45.266666666666666
R6f7109a04,27,65.29,39.2,71.8125,83.45,67.93333333333334,79.85714285714286,67.91428571428571,45.233333333333334
R6f7109a04,28,65.26,39.15,71.7875,83.45,67.9,79.85714285714286,67.88571428571429,45.166666666666664
R6f7109a04,29,65.31,39.2,71.8375,83.55,67.93333333333334,79.88571428571429,68.08571428571429,45.06666666666667
R6f7109a04,30,65.33,39.2,71.8625,83.65,67.93333333333334,79.85714285714286,68.11428571428571,45.13333333333333
R6f7109a04,31,65.47,39.25,72.025,83.95,68.05,80.14285714285714,68.22857142857143,45.13333333333333
R6f7109a04,32,65.43,39.05,72.025,83.95,68.05,80.14285714285714,68.14285714285714,45.1
R6f7109a04,33,65.45,39.0,72.0625,84.05,68.06666666666666,80.17142857142858,68.22857142857143,45.03333333333333
R6f7109a04,34,65.5,38.85,72.1625,83.9,68.25,80.17142857142858,68.4,45.0
R6f7109a04,35,65.55,38.8,72.2375,83.9,68.35,80.28571428571429,68.48571428571428,44.93333333333333
R6f7109a04,36,65.51,38.8,72.1875,83.8,68.31666666666666,80.25714285714285,68.4,44.93333333333333
R6f7109a04,37,65.45,38.45,72.2,84.0,68.26666666666667,80.4,68.28571428571429,44.7
R6f7109a04,38,65.51,38.7,72.2125,84.2,68.21666666666667,80.48571428571428,68.17142857142858,44.93333333333333
R6f7109a04,39,65.38,38.4,72.125,84.05,68.15,80.51428571428572,68.05714285714286,44.6
R6f7109a04,40,65.48,38.45,72.2375,84.15,68.26666666666667,80.62857142857143,68.14285714285714,44.7
R6f7109a04,41,65.43,38.35,72.2,84.25,68.18333333333334,80.74285714285715,67.97142857142858,44.6
R6f7109a04,42,65.46,38.35,72.2375,84.2,68.25,80.65714285714286,68.08571428571429,44.666666666666664
R6f7109a04,43,65.47,38.5,72.2125,84.1,68.25,80.65714285714286,68.11428571428571,44.666666666666664
R6f7109a04,44,65.48,38.55,72.2125,84.05,68.26666666666667,80.54285714285714,68.17142857142858,44.766666666666666
R6f7109a04,45,65.5,38.7,72.2,83.95,68.28333333333333,80.54285714285714,68.17142857142858,44.833333333333336
R6f7109a04,46,65.5,38.75,72.1875,84.15,68.2,80.71428571428571,68.08571428571429,44.733333333333334
R6f7109a04,47,65.55,38.65,72.275,84.1,68.33333333333333,80.65714285714286,68.28571428571429,44.733333333333334
R6f7109a04,48,65.55,38.85,72.225,84.1,68.26666666666667,80.65714285714286,68.28571428571429,44.733333333333334
R6f7109a04,49,65.67,39.1,72.3125,84.1,68.38333333333334,80.82857142857142,68.25714285714285,44.96666666666667
R6f7109a04,50,65.61,39.15,72.225,84.2,68.23333333333333,80.74285714285715,68.22857142857143,44.9
R6f7109a04,51,65.63,39.1,72.2625,84.2,68.28333333333333,80.74285714285715,68.31428571428572,44.86666666666667
R6f7109a04,52,65.41,38.8,72.0625,84.15,68.03333333333333,80.62857142857143,68.02857142857142,44.6
R6f7109a04,53,65.6,39.1,72.225,84.3,68.2,80.77142857142857,68.17142857142858,44.9
R6f7109a04,54,65.59,39.15,72.2,84.1,68.23333333333333,80.74285714285715,68.08571428571429,45.0
R6f7109a04,55,65.68,39.35,72.2625,84.2,68.28333333333333,80.82857142857142,68.14285714285714,45.13333333333333
R6f7109a04,56,65.61,39.4,72.1625,84.15,68.16666666666667,80.77142857142857,68.22857142857143,44.86666666666667
R6f7109a04,57,65.67,39.55,72.2,84.05,68.25,80.71428571428571,68.25714285714285,45.1
R6f7109a04,58,65.63,39.3,72.2125,84.05,68.26666666666667,80.82857142857142,68.25714285714285,44.833333333333336
R6f7109a04,59,65.77,39.85,72.25,84.0,68.33333333333333,80.8,68.22857142857143,45.36666666666667
R6f7109a04,60,65.77,39.55,72.325,84.0,68.43333333333334,80.82857142857142,68.45714285714286,45.06666666666667
R6f7109a04,61,65.66,40.05,72.0625,84.0,68.08333333333333,80.65714285714286,68.2,45.2
R6f7109a04,62,65.62,39.35,72.1875,84.15,68.2,80.85714285714286,68.2,44.833333333333336
R6f7109a04,63,65.72,39.95,72.1625,83.85,68.26666666666667,80.74285714285715,68.22857142857143,45.266666666666666
R6f7109a04,64,65.7,39.65,72.2125,84.15,68.23333333333333,80.74285714285715,68.31428571428572,45.1
R6f7109a04,65,65.71,39.8,72.1875,84.0,68.25,80.74285714285715,68.22857142857143,45.233333333333334
R6f7109a04,66,65.62,39.6,72.125,84.15,68.11666666666666,80.88571428571429,68.0,45.03333333333333
R6f7109a04,67,65.65,39.75,72.125,84.1,68.13333333333334,80.85714285714286,68.02857142857142,45.13333333333333
R6f7109a04,68,65.62,39.75,72.0875,84.4,67.98333333333333,80.91428571428571,67.94285714285714,45.06666666666667
R6f7109a04,69,65.62,39.85,72.0625,84.25,68.0,80.94285714285714,67.97142857142858,45.0
R6f7109a04,70,65.69,39.9,72.1375,84.35,68.06666666666666,80.97142857142858,68.05714285714286,45.1
R6f7109a04,71,65.76,40.1,72.175,84.3,68.13333333333334,81.0,68.0,45.36666666666667
R6f7109a04,72,66.03,40.75,72.35,84.45,68.31666666666666,80.94285714285714,68.45714285714286,45.8
R6f7109a04,73,65.95,40.3,72.3625,84.4,68.35,81.02857142857142,68.45714285714286,45.43333333333333
R6f7109a04,74,65.88,40.1,72.325,84.55,68.25,81.08571428571429,68.37142857142857,45.233333333333334
R6f7109a04,75,65.86,40.25,72.2625,84.55,68.16666666666667,81.11428571428571,68.17142857142858,45.36666666666667
R6f7109a04,76,65.93,40.3,72.3375,84.7,68.21666666666667,81.22857142857143,68.31428571428572,45.3
R6f7109a04,77,65.88,39.95,72.3625,84.55,68.3,81.25714285714285,68.34285714285714,45.06666666666667
R6f7109a04,78,66.02,40.4,72.425,84.7,68.33333333333333,81.14285714285714,68.45714285714286,45.53333333333333
R6f7109a04,79,65.9,39.9,72.4,84.95,68.21666666666667,81.34285714285714,68.42857142857143,44.93333333333333
R6f7109a04,80,66.02,40.05,72.5125,84.8,68.41666666666667,81.28571428571429,68.6,45.2
R6f7109a04,81,65.96,40.15,72.4125,84.8,68.28333333333333,81.17142857142858,68.51428571428572,45.233333333333334
R6f7109a04,82,65.95,40.35,72.35,84.7,68.23333333333333,81.05714285714286,68.48571428571428,45.36666666666667
R6f7109a04,83,66.04,40.2,72.5,84.65,68.45,81.08571428571429,68.65714285714286,45.43333333333333
R6f7109a04,84,65.94,40.0,72.425,84.9,68.26666666666667,81.25714285714285,68.45714285714286,45.13333333333333
R6f7109a04,85,65.89,40.3,72.2875,84.2,68.31666666666666,80.88571428571429,68.4,45.46666666666667
R6f7109a04,86,65.98,40.0,72.475,84.55,68.45,81.14285714285714,68.57142857142857,45.266666666666666
R6f7109a04,87,66.01,40.1,72.4875,84.6,68.45,81.11428571428571,68.68571428571428,45.266666666666666
R6f7109a04,88,66.04,40.35,72.4625,84.75,68.36666666666666,81.14285714285714,68.54285714285714,45.5
R6f7109a04,89,65.9,39.75,72.4375,84.6,68.38333333333334,81.02857142857142,68.71428571428571,44.96666666666667
R6f7109a04,90,65.99,40.25,72.425,84.5,68.4,80.91428571428571,68.74285714285715,45.36666666666667
R6f7109a04,91,65.81,39.85,72.3,84.75,68.15,80.94285714285714,68.48571428571428,45.03333333333333
R6f7109a04,92,65.79,40.0,72.2375,84.55,68.13333333333334,80.88571428571429,68.45714285714286,45.06666666666667
R6f7109a04,93,65.73,39.65,72.25,84.5,68.16666666666667,80.82857142857142,68.54285714285714,44.833333333333336
R6f7109a04,94,65.72,40.0,72.15,84.6,68.0,80.8,68.45714285714286,44.93333333333333
R6f7109a04,95,65.77,39.95,72.225,84.7,68.06666666666666,80.82857142857142,68.48571428571428,45.03333333333333
R6f7109a04,96,65.84,39.95,72.3125,84.7,68.18333333333334,80.97142857142858,68.51428571428572,45.06666666666667
R6f7109a04,97,65.73,39.75,72.225,84.5,68.13333333333334,80.82857142857142,68.54285714285714,44.833333333333336
R6f7109a04,98,65.88,40.45,72.2375,84.5,68.15,80.71428571428571,68.62857142857143,45.36666666666667
R6f7109a04,99,65.99,40.6,72.3375,84.75,68.2,80.8,68.8,45.43333333333333
R6f7109a04,100,65.91,40.35,72.3,84.65,68.18333333333334,80.88571428571429,68.62857142857143,45.266666666666666
R915aa6a04,0,64.93,66.3,64.5875,67.7,63.55,65.45714285714286,64.42857142857143,64.9
R915aa6a04,1,65.02,66.4,64.675,67.9,63.6,65.71428571428571,64.4,64.93333333333334
R915aa6a04,2,65.97,67.75,65.525,69.7,64.13333333333334,67.28571428571429,64.28571428571429,66.4
R915aa6a04,3,67.06,68.65,66.6625,72.0,64.88333333333334,69.34285714285714,64.54285714285714,67.33333333333333
R915aa6a04,4,67.33,68.45,67.05,74.2,64.66666666666667,70.77142857142857,64.14285714285714,67.03333333333333
R915aa6a04,5,67.5,68.25,67.3125,75.95,64.43333333333334,72.11428571428571,63.8,66.43333333333334
R915aa6a04,6,67.36,66.9,67.475,78.75,63.71666666666667,73.74285714285715,63.25714285714286,64.7
R915aa6a04,7,67.1,65.65,67.4625,81.1,62.916666666666664,75.17142857142858,62.51428571428571,63.03333333333333
R915aa6a04,8,66.65,62.95,67.575,82.75,62.516666666666666,76.6,62.05714285714286,60.4
R915aa6a04,9,65.87,59.9,67.3625,82.75,62.233333333333334,76.85714285714286,61.8,57.8
R915aa6a04,10,65.45,57.35,67.475,83.3,62.2,77.34285714285714,61.885714285714286,55.733333333333334
R915aa6a04,11,64.97,54.55,67.575,83.55,62.25,77.6,62.08571428571429,53.6
R915aa6a04,12,64.66,52.3,67.75,83.85,62.38333333333333,77.85714285714286,62.25714285714286,52.06666666666667
R915aa6a04,13,64.44,50.55,67.9125,83.8,62.61666666666667,78.17142857142858,62.51428571428571,50.666666666666664
R915aa6a04,14,64.1,48.8,67.925,83.9,62.6,78.31428571428572,62.57142857142857,49.3
R915aa6a04,15,63.97,47.25,68.15,84.05,62.85,78.71428571428571,62.82857142857143,48.1
R915aa6a04,16,63.77,45.95,68.225,84.3,62.86666666666667,79.02857142857142,62.82857142857143,47.06666666666667
R915aa6a04,17,63.71,44.75,68.45,84.4,63.13333333333333,79.17142857142858,63.114285714285714,46.36666666666667
R915aa6a04,18,63.48,43.6,68.45,84.3,63.166666666666664,79.17142857142858,63.114285714285714,45.6
R915aa6a04,19,63.5,42.6,68.725,84.55,63.45,79.42857142857143,63.371428571428574,45.06666666666667
R915aa6a04,20,63.42,41.55,68.8875,84.6,63.65,79.54285714285714,63.65714285714286,44.333333333333336
R915aa6a04,21,63.34,40.65,69.0125,84.8,63.75,79.71428571428571,63.77142857142857,43.733333333333334
R915aa6a04,22,63.28,39.95,69.1125,84.9,63.85,79.88571428571429,63.885714285714286,43.2
R915aa6a04,23,63.15,39.2,69.1375,85.15,63.8,80.05714285714286,63.8,42.666666666666664
R915aa6a04,24,63.01,38.4,69.1625,85.3,63.78333333333333,80.11428571428571,63.91428571428571,42.0
R915aa6a04,25,63.0,37.8,69.3,85.4,63.93333333333333,80.34285714285714,63.91428571428571,41.7
R915aa6a04,26,63.11,37.3,69.5625,85.3,64.31666666666666,80.42857142857143,64.4,41.4
R915aa6a04,27,63.09,36.8,69.6625,85.5,64.38333333333334,80.71428571428571,64.37142857142857,41.03333333333333
R915aa6a04,28,63.08,36.35,69.7625,85.35,64.56666666666666,80.74285714285715,64.54285714285714,40.766666666666666
R915aa6a04,29,63.08,36.05,69.8375,85.4,64.65,80.91428571428571,64.54285714285714,40.56666666666667
R915aa6a04,30,63.12,35.9,69.925,85.5,64.73333333333333,80.88571428571429,64.74285714285715,40.5
R915aa6a04,31,63.21,35.8,70.0625,85.6,64.88333333333334,81.05714285714286,64.91428571428571,40.4
R915aa6a04,32,63.26,35.6,70.175,85.7,65.0,81.05714285714286,65.05714285714286,40.4
R915aa6a04,33,63.33,35.35,70.325,85.8,65.16666666666667,81.14285714285714,65.28571428571429,40.266666666666666
R915aa6a04,34,63.26,35.1,70.3,85.7,65.16666666666667,81.17142857142858,65.25714285714285,40.03333333333333
R915aa6a04,35,63.36,35.1,70.425,85.8,65.3,81.34285714285714,65.42857142857143,39.96666666666667
R915aa6a04,36,63.4,34.95,70.5125,85.85,65.4,81.37142857142857,65.57142857142857,39.9
R915aa6a04,37,63.46,35.05,70.5625,85.95,65.43333333333334,81.45714285714286,65.62857142857143,39.93333333333333
R915aa6a04,38,63.41,34.95,70.525,85.9,65.4,81.42857142857143,65.54285714285714,39.9
R915aa6a04,39,63.61,35.15,70.725,86.1,65.6,81.57142857142857,65.82857142857142,40.06666666666667
R915aa6a04,40,63.72,35.2,70.85,86.0,65.8,81.65714285714286,65.97142857142858,40.166666666666664
R915aa6a04,41,63.62,35.1,70.75,86.1,65.63333333333334,81.57142857142857,65.94285714285714,39.96666666666667
R915aa6a04,42,63.78,35.25,70.9125,86.0,65.88333333333334,81.62857142857143,66.2,40.13333333333333
R915aa6a04,43,63.84,35.2,71.0,86.0,66.0,81.6,66.37142857142857,40.166666666666664
R915aa6a04,44,63.95,35.4,71.0875,86.1,66.08333333333333,81.88571428571429,66.31428571428572,40.266666666666666
R915aa6a04,45,64.03,35.4,71.1875,86.05,66.23333333333333,81.8,66.54285714285714,40.36666666666667
R915aa6a04,46,64.1,35.45,71.2625,86.2,66.28333333333333,81.91428571428571,66.54285714285714,40.46666666666667
R915aa6a04,47,64.24,35.9,71.325,86.3,66.33333333333333,81.97142857142858,66.51428571428572,40.9
R915aa6a04,48,64.25,35.95,71.325,86.2,66.36666666666666,81.97142857142858,66.57142857142857,40.86666666666667
R915aa6a04,49,64.27,36.0,71.3375,86.25,66.36666666666666,82.14285714285714,66.48571428571428,40.833333333333336
R915aa6a04,50,64.24,35.8,71.35,86.4,66.33333333333333,82.2,66.34285714285714,40.833333333333336
R915aa6a04,51,64.31,36.0,71.3875,86.3,66.41666666666667,82.05714285714286,66.48571428571428,41.06666666666667
R915aa6a04,52,64.19,35.9,71.2625,86.5,66.18333333333334,82.17142857142858,66.17142857142858,40.9
R915aa6a04,53,64.26,36.05,71.3125,86.55,66.23333333333333,82.17142857142858,66.22857142857143,41.06666666666667
R915aa6a04,54,64.38,36.25,71.4125,86.45,66.4,82.11428571428571,66.42857142857143,41.3
R915aa6a04,55,64.34,36.0,71.425,86.55,66.38333333333334,82.28571428571429,66.37142857142857,41.03333333333333
R915aa6a04,56,64.35,35.75,71.5,86.35,66.55,82.17142857142858,66.57142857142857,40.96666666666667
R915aa6a04,57,64.37,35.65,71.55,86.35,66.61666666666666,82.25714285714285,66.6,40.9
R915aa6a04,58,64.36,35.75,71.5125,86.35,66.56666666666666,82.28571428571429,66.54285714285714,40.9
R915aa6a04,59,64.31,35.65,71.475,86.25,66.55,82.31428571428572,66.45714285714286,40.8
R915aa6a04,60,64.36,35.8,71.5,86.3,66.56666666666666,82.31428571428572,66.45714285714286,40.96666666666667
R915aa6a04,61,64.32,35.95,71.4125,86.5,66.38333333333334,82.4,66.4,40.8
R915aa6a04,62,64.31,35.45,71.525,86.25,66.61666666666666,82.31428571428572,66.62857142857143,40.6
R915aa6a04,63,64.41,35.75,71.575,86.15,66.71666666666667,82.34285714285714,66.57142857142857,40.96666666666667
R915aa6a04,64,64.49,35.6,71.7125,86.5,66.78333333333333,82.45714285714286,66.68571428571428,40.96666666666667
R915aa6a04,65,64.5,35.7,71.7,86.25,66.85,82.4,66.68571428571428,41.06666666666667
R915aa6a04,66,64.45,35.55,71.675,86.65,66.68333333333334,82.65714285714286,66.42857142857143,40.9
R915aa6a04,67,64.56,35.9,71.725,86.35,66.85,82.45714285714286,66.82857142857142,41.03333333333333
R915aa6a04,68,64.28,35.6,71.45,86.4,66.46666666666667,82.4,66.37142857142857,40.7
R915aa6a04,69,64.43,35.7,71.6125,86.4,66.68333333333334,82.4,66.68571428571428,40.833333333333336
R915aa6a04,70,64.39,35.35,71.65,86.3,66.76666666666667,82.51428571428572,66.82857142857142,40.4
R915aa6a04,71,64.4,35.75,71.5625,86.25,66.66666666666667,82.34285714285714,66.71428571428571,40.766666666666666
R915aa6a04,72,64.35,35.6,71.5375,86.3,66.61666666666666,82.31428571428572,66.71428571428571,40.63333333333333
R915aa6a04,73,64.47,36.05,71.575,86.35,66.65,82.37142857142857,66.71428571428571,40.96666666666667
R915aa6a04,74,64.5,35.75,71.6875,86.35,66.8,82.4,66.88571428571429,40.833333333333336
R915aa6a04,75,64.6,36.1,71.725,86.45,66.81666666666666,82.4,66.97142857142858,41.06666666666667
R915aa6a04,76,64.46,36.1,71.55,86.35,66.61666666666666,82.28571428571429,66.8,40.93333333333333
R915aa6a04,77,64.63,36.2,71.7375,86.2,66.91666666666667,82.31428571428572,67.0,41.233333333333334
R915aa6a04,78,64.48,35.85,71.6375,86.45,66.7,82.34285714285714,66.91428571428571,40.8
R915aa6a04,79,64.51,36.05,71.625,86.35,66.71666666666667,82.31428571428572,66.82857142857142,41.03333333333333
R915aa6a04,80,64.52,36.05,71.6375,86.35,66.73333333333333,82.34285714285714,66.77142857142857,41.1
R915aa6a04,81,64.47,36.0,71.5875,86.1,66.75,82.08571428571429,66.97142857142858,41.0
R915aa6a04,82,64.48,35.8,71.65,86.25,66.78333333333333,82.34285714285714,66.97142857142858,40.733333333333334
R915aa6a04,83,64.53,35.95,71.675,86.05,66.88333333333334,82.05714285714286,67.11428571428571,41.06666666666667
R915aa6a04,84,64.56,36.05,71.6875,86.15,66.86666666666666,82.17142857142858,67.02857142857142,41.13333333333333
R915aa6a04,85,64.7,36.65,71.7125,85.65,67.06666666666666,82.08571428571429,67.05714285714286,41.666666666666664
R915aa6a04,86,64.58,36.25,71.6625,86.15,66.83333333333333,82.17142857142858,67.05714285714286,41.166666666666664
R915aa6a04,87,64.64,36.0,71.8,86.15,67.01666666666667,82.28571428571429,67.25714285714285,41.0
